site_id,product_id,datetime_utc,ptype,reason,polygon,n_valid_poly,n_total_poly,n_valid_bg,n_total_bg
lulea,LC08_L1TP_191014_20160804_20170322_01_T1,2016-08-04T09:46:38.245128+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_192014_20160811_20170322_01_T1,2016-08-11T09:52:49.407254+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_193014_20160903_20170321_01_T1,2016-09-03T09:59:10.206541+00:00,all,background_too_cloudy,,,,398.0,8861.0
lulea,LC08_L1TP_191014_20160905_20180527_01_T1,2016-09-05T09:46:49.080165+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_194014_20160926_20170319_01_T1,2016-09-26T10:05:23.140147+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20161007_20170320_01_T1,2016-10-07T09:46:53.953348+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20161106_20170318_01_T1,2016-11-06T09:59:18.684918+00:00,all,background_too_cloudy,,,,1895.0,8861.0
lulea,LC08_L1TP_191014_20161108_20170318_01_T1,2016-11-08T09:46:56.677813+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_191014_20170316_20170328_01_T1,2017-03-16T09:46:19.547412+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_192014_20170323_20170329_01_T1,2017-03-23T09:52:25.434415+00:00,all,background_too_cloudy,,,,581.0,8861.0
lulea,LC08_L1TP_192014_20170526_20170615_01_T1,2017-05-26T09:52:20.704749900+00:00,all,background_too_cloudy,,,,918.0,8861.0
lulea,LC08_L1TP_191014_20170604_20170615_01_T1,2017-06-04T09:46:14.560055+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_191014_20170620_20170630_01_T1,2017-06-20T09:46:20.762005+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20170805_20180523_01_T1,2017-08-05T09:58:57.946766+00:00,hall,polygon_too_cloudy,hall_north,17.0,61.0,5884.0,8861.0
lulea,LC08_L1TP_191014_20170807_20170813_01_T1,2017-08-07T09:46:37.058580+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_194014_20170812_20170824_01_T1,2017-08-12T10:05:11.217783+00:00,all,background_too_cloudy,,,,1.0,8861.0
lulea,LC08_L1TP_193014_20170906_20170917_01_T1,2017-09-06T09:59:05.046332+00:00,hall,polygon_too_cloudy,hall_north,0.0,61.0,4484.0,8861.0
lulea,LC08_L1TP_193014_20170906_20170917_01_T1,2017-09-06T09:59:05.046332+00:00,hall,polygon_too_cloudy,hall_south,0.0,87.0,4484.0,8861.0
lulea,LC08_L1TP_194014_20171015_20171024_01_T1,2017-10-15T10:05:26.779017900+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_192014_20180206_20180221_01_T1,2018-02-06T09:52:38.940129+00:00,hall,polygon_too_cloudy,hall_north,1.0,61.0,3421.0,8861.0
lulea,LC08_L1TP_192014_20180206_20180221_01_T1,2018-02-06T09:52:38.940129+00:00,hall,polygon_too_cloudy,hall_south,31.0,87.0,3421.0,8861.0
lulea,LC08_L1TP_194014_20180220_20180308_01_T1,2018-02-20T10:04:55.720896+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_193014_20180301_20180308_01_T1,2018-03-01T09:58:40.614540+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_193014_20180317_20180402_01_T1,2018-03-17T09:58:31.531473+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20180319_20180403_01_T1,2018-03-19T09:46:09.217816+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20180402_20180416_01_T1,2018-04-02T09:58:24.812261+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20180404_20180417_01_T1,2018-04-04T09:46:02.142941+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_191014_20180506_20180517_01_T1,2018-05-06T09:45:43.844180900+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_192014_20180513_20180517_01_T1,2018-05-13T09:51:49.985409+00:00,all,background_too_cloudy,,,,22.0,8861.0
lulea,LC08_L1TP_191014_20180522_20180605_01_T1,2018-05-22T09:45:32.326023900+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20180605_20180615_01_T1,2018-06-05T09:57:44.765982+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_192014_20180614_20180703_01_T1,2018-06-14T09:51:40.400306900+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_193014_20180621_20180703_01_T1,2018-06-21T09:57:55.904439900+00:00,hall,polygon_too_cloudy,hall_north,0.0,61.0,3910.0,8861.0
lulea,LC08_L1TP_193014_20180621_20180703_01_T1,2018-06-21T09:57:55.904439900+00:00,hall,polygon_too_cloudy,hall_south,0.0,87.0,3910.0,8861.0
lulea,LC08_L1TP_192014_20180630_20180716_01_T1,2018-06-30T09:51:50.434306+00:00,hall,polygon_too_cloudy,hall_north,0.0,61.0,2393.0,8861.0
lulea,LC08_L1TP_192014_20180630_20180716_01_T1,2018-06-30T09:51:50.434306+00:00,hall,polygon_too_cloudy,hall_south,0.0,87.0,2393.0,8861.0
lulea,LC08_L1TP_193014_20180707_20180717_01_T1,2018-07-07T09:58:04.863323900+00:00,all,background_too_cloudy,,,,721.0,8861.0
lulea,LC08_L1TP_191014_20180709_20180717_01_T1,2018-07-09T09:45:44.181165900+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_191014_20180725_20180731_01_T1,2018-07-25T09:45:50.598724+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_192014_20180801_20180814_01_T1,2018-08-01T09:52:05.557490900+00:00,all,background_too_cloudy,,,,509.0,8861.0
lulea,LC08_L1TP_191014_20180810_20180815_01_T1,2018-08-10T09:46:00.050153+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_191014_20180826_20180830_01_T1,2018-08-26T09:46:07.837329+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20180909_20180912_01_T1,2018-09-09T09:58:34.257447+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_194014_20180916_20180928_01_T1,2018-09-16T10:04:46.806446+00:00,all,background_too_cloudy,,,,1269.0,8861.0
lulea,LC08_L1TP_193014_20180925_20180929_01_T1,2018-09-25T09:58:39.584663+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20181114_20181128_01_T1,2018-11-14T09:46:32.968241+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20190131_20190206_01_T1,2019-01-31T09:58:44.582994+00:00,hall,polygon_too_cloudy,hall_north,23.0,61.0,7493.0,8861.0
lulea,LC08_L1TP_192014_20190209_20190222_01_T1,2019-02-09T09:52:33.040127+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_192014_20190313_20190325_01_T1,2019-03-13T09:52:23.971819+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20190322_20190403_01_T1,2019-03-22T09:46:11.575429+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_191014_20190407_20190422_01_T1,2019-04-07T09:46:07.624678+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_191014_20190423_20190507_01_T1,2019-04-23T09:46:01.000604+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_192014_20190430_20190508_01_T1,2019-04-30T09:52:12.580031+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20190509_20190521_01_T1,2019-05-09T09:46:07.164749+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_194014_20190530_20190605_01_T1,2019-05-30T10:04:51.962775900+00:00,all,background_too_cloudy,,,,1817.0,8861.0
lulea,LC08_L1TP_191014_20190610_20190619_01_T1,2019-06-10T09:46:24.416291+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20190624_20190704_01_T1,2019-06-24T09:58:50.828212+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20190626_20190705_01_T1,2019-06-26T09:46:29.741654+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20190710_20190719_01_T1,2019-07-10T09:58:54.417130+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20190712_20190719_01_T1,2019-07-12T09:46:33.076539+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_191014_20190728_20190801_01_T1,2019-07-28T09:46:38.351194+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20190827_20190903_01_T1,2019-08-27T09:59:09.469808900+00:00,hall,polygon_too_cloudy,hall_north,11.0,61.0,8547.0,8861.0
lulea,LC08_L1TP_191014_20190829_20190903_01_T1,2019-08-29T09:46:48.230850+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20190912_20190917_01_T1,2019-09-12T09:59:13.804458+00:00,all,background_too_cloudy,,,,1.0,8861.0
lulea,LC08_L1TP_191014_20190914_20190917_01_T1,2019-09-14T09:46:52.942618+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_194014_20190919_20190926_01_T1,2019-09-19T10:05:27.161249+00:00,hall,polygon_too_cloudy,hall_north,12.0,61.0,8012.0,8861.0
lulea,LC08_L1TP_192014_20190921_20190926_01_T1,2019-09-21T09:53:06.163968+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_193014_20190928_20191017_01_T1,2019-09-28T09:59:18.991576+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_192014_20191023_20191030_01_T1,2019-10-23T09:53:11.432053+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_192014_20191108_20191115_01_T1,2019-11-08T09:53:10.005258+00:00,all,background_too_cloudy,,,,1282.0,8861.0
lulea,LC08_L1TP_192014_20200315_20200325_01_T1,2020-03-15T09:52:39.194962+00:00,hall,polygon_too_cloudy,hall_north,32.0,61.0,4740.0,8861.0
lulea,LC08_L1TP_192014_20200416_20200423_01_T1,2020-04-16T09:52:23.212754+00:00,all,background_too_cloudy,,,,1625.0,8861.0
lulea,LC08_L1TP_193014_20200509_20200526_01_T1,2020-05-09T09:58:21.811535+00:00,all,background_too_cloudy,,,,1695.0,8861.0
lulea,LC08_L1TP_194014_20200516_20200527_01_T1,2020-05-16T10:04:34.456499+00:00,all,background_too_cloudy,,,,1715.0,8861.0
lulea,LC08_L1TP_193014_20200610_20200626_01_T1,2020-06-10T09:58:34.310511900+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20200612_20200626_01_T1,2020-06-12T09:46:13.861086+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_191014_20200628_20200708_01_T1,2020-06-28T09:46:22.323056+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20200712_20200722_01_T1,2020-07-12T09:58:49.730863900+00:00,all,background_too_cloudy,,,,2182.0,8861.0
lulea,LC08_L1TP_192014_20200806_20200821_01_T1,2020-08-06T09:52:45.425298+00:00,hall,polygon_too_cloudy,hall_north,0.0,61.0,8831.0,8861.0
lulea,LC08_L1TP_193014_20200813_20200822_01_T1,2020-08-13T09:58:57.940039+00:00,hall,polygon_too_cloudy,hall_north,0.0,61.0,4567.0,8861.0
lulea,LC08_L1TP_193014_20200813_20200822_01_T1,2020-08-13T09:58:57.940039+00:00,hall,polygon_too_cloudy,hall_south,0.0,87.0,4567.0,8861.0
lulea,LC08_L1TP_194014_20200820_20200905_01_T1,2020-08-20T10:05:12.738274900+00:00,all,background_too_cloudy,,,,76.0,8861.0
lulea,LC08_L1TP_193014_20200829_20200905_01_T1,2020-08-29T09:59:06.429848+00:00,hall,polygon_too_cloudy,hall_north,29.0,61.0,6959.0,8861.0
lulea,LC08_L1TP_191014_20200831_20200906_01_T1,2020-08-31T09:46:45.721848+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_192014_20200907_20200918_01_T1,2020-09-07T09:52:59.477739900+00:00,hall,polygon_too_cloudy,hall_north,1.0,61.0,4976.0,8861.0
lulea,LC08_L1TP_193014_20200914_20200920_01_T1,2020-09-14T09:59:12.814222900+00:00,hall,polygon_too_cloudy,hall_north,20.0,61.0,8777.0,8861.0
lulea,LC08_L1TP_191014_20201002_20201015_01_T1,2020-10-02T09:46:55.749828900+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_192014_20201110_20210316_01_T1,2020-11-10T09:53:04.469228+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20210207_20210305_01_T1,2021-02-07T09:46:43.511826+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20210309_20210317_01_T1,2021-03-09T09:58:53.212980+00:00,all,background_too_cloudy,,,,1326.0,8861.0
lulea,LC08_L1TP_194014_20210316_20210328_01_T1,2021-03-16T10:04:59.600304+00:00,hall,polygon_too_cloudy,hall_north,6.0,61.0,3490.0,8861.0
lulea,LC08_L1TP_194014_20210316_20210328_01_T1,2021-03-16T10:04:59.600304+00:00,hall,polygon_too_cloudy,hall_south,0.0,87.0,3490.0,8861.0
lulea,LC08_L1TP_191014_20210428_20210507_01_T1,2021-04-28T09:46:11.289657+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_194014_20210503_20210508_01_T1,2021-05-03T10:04:40.426749900+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_193014_20210512_20210524_01_T1,2021-05-12T09:58:31.496166+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20210514_20210524_01_T1,2021-05-14T09:46:11.246567+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20210528_20210607_01_T1,2021-05-28T09:58:41.216772+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20210530_20210608_01_T1,2021-05-30T09:46:20.569168+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_193014_20210613_20210622_01_T1,2021-06-13T09:58:47.982302+00:00,hall,polygon_too_cloudy,hall_north,18.0,61.0,4844.0,8861.0
lulea,LC08_L1TP_193014_20210629_20210707_01_T1,2021-06-29T09:58:51.891014900+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20210701_20210708_01_T1,2021-07-01T09:46:30.536581+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_192014_20210708_20210713_01_T1,2021-07-08T09:52:41.993120+00:00,all,background_too_cloudy,,,,0.0,8861.0
lulea,LC08_L1TP_191014_20210717_20210729_01_T1,2021-07-17T09:46:32.285509+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_192014_20210724_20210729_01_T1,2021-07-24T09:52:47.177492+00:00,all,background_too_cloudy,,,,397.0,8861.0
lulea,LC08_L1TP_191014_20210802_20210811_01_T1,2021-08-02T09:46:40.707316+00:00,all,outside_footprint,,,,,
lulea,LC08_L1TP_194014_20210823_20210831_01_T1,2021-08-23T10:05:20.149223+00:00,all,background_too_cloudy,,,,0.0,8861.0
nsa_utah,LC08_L1TP_038032_20140612_20170306_01_T1,2014-06-12T18:07:53.960692+00:00,hall,polygon_too_cloudy,technical_strip,20.0,114.0,7647.0,14574.0
nsa_utah,LC08_L1TP_038032_20140612_20170306_01_T1,2014-06-12T18:07:53.960692+00:00,substation,polygon_too_cloudy,substation_east,0.0,15.0,7647.0,14574.0
nsa_utah,LC08_L1TP_038032_20141103_20170303_01_T1,2014-11-03T18:08:24.440737+00:00,all,background_too_cloudy,,,,0.0,14574.0
nsa_utah,LC08_L1TP_038032_20150106_20170302_01_T1,2015-01-06T18:08:15.125362+00:00,hall,polygon_too_cloudy,technical_strip,17.0,114.0,10008.0,14574.0
nsa_utah,LC08_L1TP_038032_20150106_20170302_01_T1,2015-01-06T18:08:15.125362+00:00,substation,polygon_too_cloudy,substation_east,4.0,15.0,10008.0,14574.0
nsa_utah,LC08_L1TP_038032_20150514_20170228_01_T1,2015-05-14T18:07:11.958415+00:00,all,background_too_cloudy,,,,0.0,14574.0
nsa_utah,LC08_L1TP_038032_20150530_20180131_01_T1,2015-05-30T18:07:17.663747+00:00,all,background_too_cloudy,,,,0.0,14574.0
nsa_utah,LC08_L1TP_038032_20150717_20170226_01_T1,2015-07-17T18:07:45.865533+00:00,hall,polygon_too_cloudy,technical_strip,24.0,114.0,8943.0,14574.0
nsa_utah,LC08_L1TP_038032_20150717_20170226_01_T1,2015-07-17T18:07:45.865533+00:00,substation,polygon_too_cloudy,substation_east,0.0,15.0,8943.0,14574.0
nsa_utah,LC08_L1TP_038032_20150802_20170226_01_T1,2015-08-02T18:07:49.315862+00:00,all,background_too_cloudy,,,,332.0,14574.0
nsa_utah,LC08_L1TP_038032_20150903_20170225_01_T1,2015-09-03T18:08:00.956604+00:00,all,background_too_cloudy,,,,231.0,14574.0
nsa_utah,LC08_L1TP_038032_20151005_20170225_01_T1,2015-10-05T18:08:13.204493+00:00,hall,polygon_too_cloudy,technical_strip,13.0,114.0,12452.0,14574.0
nsa_utah,LC08_L1TP_038032_20151005_20170225_01_T1,2015-10-05T18:08:13.204493+00:00,substation,polygon_too_cloudy,substation_east,1.0,15.0,12452.0,14574.0
nsa_utah,LC08_L1TP_038032_20151021_20170225_01_T1,2015-10-21T18:08:15.710156+00:00,hall,polygon_too_cloudy,technical_strip,0.0,114.0,7365.0,14574.0
nsa_utah,LC08_L1TP_038032_20151021_20170225_01_T1,2015-10-21T18:08:15.710156+00:00,substation,polygon_too_cloudy,substation_east,0.0,15.0,7365.0,14574.0
nsa_utah,LC08_L1TP_038032_20151122_20170225_01_T1,2015-11-22T18:08:20.982881+00:00,hall,polygon_too_cloudy,technical_strip,58.0,114.0,14565.0,14574.0
nsa_utah,LC08_L1TP_038032_20151224_20170224_01_T1,2015-12-24T18:08:20.340372+00:00,hall,polygon_too_cloudy,technical_strip,0.0,114.0,5765.0,14574.0
nsa_utah,LC08_L1TP_038032_20151224_20170224_01_T1,2015-12-24T18:08:20.340372+00:00,substation,polygon_too_cloudy,substation_east,0.0,15.0,5765.0,14574.0
nsa_utah,LC08_L1TP_038032_20160109_20170224_01_T1,2016-01-09T18:08:16.090044+00:00,all,background_too_cloudy,,,,659.0,14574.0
nsa_utah,LC08_L1TP_038032_20160125_20180131_01_T1,2016-01-25T18:08:16.725468+00:00,hall,polygon_too_cloudy,technical_strip,61.0,114.0,10239.0,14574.0
nsa_utah,LC08_L1TP_038032_20160430_20170223_01_T1,2016-04-30T18:07:48.257164+00:00,all,background_too_cloudy,,,,155.0,14574.0
nsa_utah,LC08_L1TP_038032_20160516_20170223_01_T1,2016-05-16T18:07:45.872255+00:00,all,background_too_cloudy,,,,0.0,14574.0
nsa_utah,LC08_L1TP_038032_20170228_20170316_01_T1,2017-02-28T18:08:03.613813+00:00,all,background_too_cloudy,,,,0.0,14574.0
nsa_utah,LC08_L1TP_038032_20170316_20170328_01_T1,2017-03-16T18:07:54.494845+00:00,all,background_too_cloudy,,,,166.0,14574.0
nsa_utah,LC08_L1TP_038032_20170417_20170501_01_T1,2017-04-17T18:07:37.904466+00:00,all,background_too_cloudy,,,,183.0,14574.0
nsa_utah,LC08_L1TP_038032_20170604_20170616_01_T1,2017-06-04T18:07:50.033336+00:00,all,background_too_cloudy,,,,1279.0,14574.0
nsa_utah,LC08_L1TP_038032_20170706_20170716_01_T1,2017-07-06T18:07:59.711103+00:00,hall,polygon_too_cloudy,technical_strip,0.0,114.0,7187.0,14574.0
nsa_utah,LC08_L1TP_038032_20170706_20170716_01_T1,2017-07-06T18:07:59.711103+00:00,substation,polygon_too_cloudy,substation_east,0.0,15.0,7187.0,14574.0
nsa_utah,LC08_L1TP_038032_20170807_20170813_01_T1,2017-08-07T18:08:12.476869+00:00,all,background_too_cloudy,,,,0.0,14574.0
nsa_utah,LC08_L1TP_038032_20171026_20171107_01_T1,2017-10-26T18:08:30.299533+00:00,hall,polygon_too_cloudy,technical_strip,0.0,114.0,6509.0,14574.0
nsa_utah,LC08_L1TP_038032_20171026_20171107_01_T1,2017-10-26T18:08:30.299533+00:00,substation,polygon_too_cloudy,substation_east,0.0,15.0,6509.0,14574.0
nsa_utah,LC08_L1TP_038032_20171213_20171223_01_T1,2017-12-13T18:08:21.991986+00:00,all,background_too_cloudy,,,,0.0,14574.0
nsa_utah,LC08_L1TP_038032_20171229_20180103_01_T1,2017-12-29T18:08:22.033520900+00:00,hall,polygon_too_cloudy,technical_strip,42.0,114.0,13856.0,14574.0
nsa_utah,LC08_L1TP_038032_20171229_20180103_01_T1,2017-12-29T18:08:22.033520900+00:00,substation,polygon_too_cloudy,substation_east,2.0,15.0,13856.0,14574.0
nsa_utah,LC08_L1TP_038032_20180130_20180207_01_T1,2018-01-30T18:08:05.848105+00:00,all,background_too_cloudy,,,,0.0,14574.0
nsa_utah,LC08_L1TP_038032_20180215_20180307_01_T1,2018-02-15T18:08:00.335518+00:00,hall,polygon_too_cloudy,technical_strip,13.0,114.0,6034.0,14574.0
nsa_utah,LC08_L1TP_038032_20180215_20180307_01_T1,2018-02-15T18:08:00.335518+00:00,substation,polygon_too_cloudy,substation_east,0.0,15.0,6034.0,14574.0
nsa_utah,LC08_L1TP_038032_20180506_20180517_01_T1,2018-05-06T18:07:18.784186+00:00,all,background_too_cloudy,,,,2340.0,14574.0
nsa_utah,LC08_L1TP_038032_20190407_20190422_01_T1,2019-04-07T18:07:42.692180+00:00,hall,polygon_too_cloudy,technical_strip,4.0,114.0,6421.0,14574.0
nsa_utah,LC08_L1TP_038032_20190407_20190422_01_T1,2019-04-07T18:07:42.692180+00:00,substation,polygon_too_cloudy,substation_east,0.0,15.0,6421.0,14574.0
nsa_utah,LC08_L1TP_038032_20190509_20190521_01_T1,2019-05-09T18:07:42.710930900+00:00,hall,polygon_too_cloudy,technical_strip,1.0,114.0,4826.0,14574.0
nsa_utah,LC08_L1TP_038032_20200221_20200225_01_T1,2020-02-21T18:08:12.487783+00:00,all,background_too_cloudy,,,,0.0,14574.0
nsa_utah,LC08_L1TP_038032_20200308_20200314_01_T1,2020-03-08T18:08:06.701319+00:00,all,background_too_cloudy,,,,1320.0,14574.0
nsa_utah,LC08_L1TP_038032_20200324_20200409_01_T1,2020-03-24T18:07:58.438902+00:00,all,background_too_cloudy,,,,0.0,14574.0
nsa_utah,LC08_L1TP_038032_20200409_20200422_01_T1,2020-04-09T18:07:50.286716900+00:00,all,background_too_cloudy,,,,849.0,14574.0
nsa_utah,LC08_L1TP_038032_20200714_20200722_01_T1,2020-07-14T18:08:04.192773900+00:00,hall,polygon_too_cloudy,technical_strip,14.0,114.0,8653.0,14574.0
nsa_utah,LC08_L1TP_038032_20201002_20201015_01_T1,2020-10-02T18:08:31.101563+00:00,all,background_too_cloudy,,,,0.0,14574.0
nsa_utah,LC08_L1TP_038032_20201119_20210315_01_T1,2020-11-19T18:08:30.648918+00:00,all,background_too_cloudy,,,,0.0,14574.0
